City,Super Category (P0),Category (P1),Sub Category (P2),SKU ID,Image,Brand,SKU Name,SKU Size,MRP,SP,Link,Active?,Out of Stock?
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Oats & Porridge,208345,https://www.bigbasket.com/media/uploads/p/s/208345_23-quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook.jpg,Quaker,"Oats - Natural Wholegrain, Nutritious Breakfast Cereal",1 kg,199.00,179.00,https://www.bigbasket.com/pd/208345/quaker-oats-breakfast-cereal-rich-in-protein-dietary-fibre-nutritious-easy-to-cook-1-kg-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Kids Cereal,40157811,https://www.bigbasket.com/media/uploads/p/s/40157811_9-kelloggs-chocos-moons-stars.jpg,Kelloggs,Chocos - Moons & Stars,1.2 Kg,720.00,360.00,https://www.bigbasket.com/pd/40157811/kelloggs-chocos-moons-stars-12-kg/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Muesli,1220750,https://www.bigbasket.com/media/uploads/p/s/1220750_2-kelloggs-muesli-with-0-added-sugar.jpg,Kelloggs,Muesli - With 0% Added Sugar,2x500 g,720.00,-,https://www.bigbasket.com/pd/1220750/kelloggs-muesli-with-0-added-sugar-2x500-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Kids Cereal,1212327,https://www.bigbasket.com/media/uploads/p/s/1212327_3-bb-royal-chocos.jpg,BB Royal,Choco Flakes,2x375 g,390.00,-,https://www.bigbasket.com/pd/1212327/bb-royal-chocos-2x375-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Flakes,1212326,https://www.bigbasket.com/media/uploads/p/s/1212326_3-bb-royal-corn-flakes-classic.jpg,BB Royal,Corn Flakes Classic,2x475 g,410.00,-,https://www.bigbasket.com/pd/1212326/bb-royal-corn-flakes-classic-2x475-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Breakfast & Snack Mixes,1214117,https://www.bigbasket.com/media/uploads/p/s/1214117_1-id-fresho-idly-dosa-batter-1-kg-whole-wheat-parota-350-g.jpg,iD Fresho,"Idly Dosa Batter, 1 Kg + Whole Wheat Parota, 400 g",Combo,176.00,-,https://www.bigbasket.com/pd/1214117/id-fresho-idly-dosa-batter-1-kg-whole-wheat-parota-350-g-combo/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Frozen Vegetables,1214513,https://www.bigbasket.com/media/uploads/p/s/1214513_9-fresho-frozen-green-peas.jpg,Fresho,Frozen Green Peas,2x1 kg,480.00,-,https://www.bigbasket.com/pd/1214513/fresho-frozen-green-peas-2x1-kg-slider-zip-standy-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Heat & Eat Ready Meals,30003294,https://www.bigbasket.com/media/uploads/p/s/30003294_14-id-fresho-malabar-parotaparatha.jpg,iD Fresho,Malabar Parota/Paratha - No Added Preservatives,400 g,90.00,17.00,https://www.bigbasket.com/pd/30003294/id-fresho-malabar-parotaparatha-350-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Frozen Veg Snacks,40016985,https://www.bigbasket.com/media/uploads/p/s/40016985_4-mccain-french-fries.jpg,McCain,French - Fries,420 g,115.00,0.27,https://www.bigbasket.com/pd/40016985/mccain-french-fries-420-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Frozen Vegetables,40208830,https://www.bigbasket.com/media/uploads/p/s/40208830_10-fresho-frozen-sweet-corn.jpg,Fresho,Frozen Sweet Corn,1 kg,200.00,149.00,https://www.bigbasket.com/pd/40208830/fresho-frozen-sweet-corn-1-kg-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Frozen Indian Breads,40011534,https://www.bigbasket.com/media/uploads/p/s/40011534_8-id-fresho-whole-wheat-parotaparatha.jpg,iD Fresho,Whole Wheat Parota/Paratha - No Added Preservatives,400 g,95.00,18.00,https://www.bigbasket.com/pd/40011534/id-fresho-whole-wheat-parotaparatha-350-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Frozen Vegetables,103692,https://www.bigbasket.com/media/uploads/p/s/103692_2-safal-frozen-green-peas.jpg,Safal,Frozen - Green Peas,1 kg,240.00,216.00,https://www.bigbasket.com/pd/103692/safal-frozen-green-peas-1-kg-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Frozen Indian Breads,1214119,https://www.bigbasket.com/media/uploads/p/s/1214119_1-id-fresho-whole-wheat-parota-350-g-malabar-parota-350-g.jpg,iD Fresho,"Whole Wheat Parota, 400 g + Malabar Parota, 400 g",Combo,185.00,-,https://www.bigbasket.com/pd/1214119/id-fresho-whole-wheat-parota-350-g-malabar-parota-350-g-combo/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Frozen Non-Veg Snacks,40301736,https://www.bbassets.com/static/images/product_s_no_image.jpg,ITC Master Chef,"Barbeque Chicken Wings - High Protein, Easy Cook",360 g,395.00,1.10,https://www.bigbasket.com/pd/40301736/itc-master-chef-barbeque-chicken-wings-high-protein-easy-cook-360-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Frozen Non-Veg Snacks,40301735,https://www.bbassets.com/static/images/product_s_no_image.jpg,ITC Master Chef,Grilled Chicken Wings - Party Snack,360 g,395.00,1.10,https://www.bigbasket.com/pd/40301735/itc-master-chef-grilled-chicken-wings-party-snack-360-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Glucose & Milk Biscuits,40204945,https://www.bigbasket.com/media/uploads/p/s/40204945_2-parle-g-gold-biscuits.jpg,Parle,G Gold Biscuits,1 Kg,140.00,126.00,https://www.bigbasket.com/pd/40204945/parle-g-gold-biscuits-1-kg/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Cream Biscuits & Wafers,100012354,https://www.bigbasket.com/media/uploads/p/s/100012354_22-britannia-bourbon-chocolate-cream-biscuits.jpg,Britannia,Bourbon - The Original Choco Creme Sandwich Biscuit,50 g,10.00,0.20,https://www.bigbasket.com/pd/100012354/britannia-bourbon-chocolate-cream-biscuits-50-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Cookies,40174323,https://www.bigbasket.com/media/uploads/p/s/40174323_7-britannia-little-hearts-biscuits.jpg,Britannia,Little Hearts Biscuits,75 g,30.00,0.38,https://www.bigbasket.com/pd/40174323/britannia-little-hearts-biscuits-75-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Salted Biscuits,40203380,https://www.bigbasket.com/media/uploads/p/s/40203380_1-britannia-50-50-maska-chaska.jpg,Britannia,50-50 Maska Chaska,300 g,90.00,0.28,https://www.bigbasket.com/pd/40203380/britannia-50-50-maska-chaska-300-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Cookies,40158266,https://www.bigbasket.com/media/uploads/p/s/40158266_6-sunfeast-moms-magic-cookies-cashew-almond.jpg,Sunfeast,Mom's Magic - Rich Cashew & Almond Cookies,584 g,130.00,0.17,https://www.bigbasket.com/pd/40158266/sunfeast-moms-magic-cookies-cashew-almond-600-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Cookies,302102,https://www.bigbasket.com/media/uploads/p/s/302102_5-parle-hide-seek-chocolate.jpg,Parle,Hide & Seek Chocolate,33 g,10.00,0.30,https://www.bigbasket.com/pd/302102/parle-hide-seek-chocolate-33-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,"Marie, Health, Digestive",263597,https://www.bigbasket.com/media/uploads/p/s/263597_12-britannia-nutrichoice-digestive-high-fibre-biscuits-family-pack.jpg,Britannia NutriChoice ,"Digestive Biscuit - Fibre-Rich, Healthy Snack",250 g,70.00,0.25,https://www.bigbasket.com/pd/263597/britannia-nutrichoice-digestive-high-fibre-biscuits-family-pack-250-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Cream Biscuits & Wafers,1202647,https://www.bigbasket.com/media/uploads/p/s/1202647_3-sunfeast-dark-fantasy-choco-fills.jpg,Sunfeast,Dark Fantasy - Choco Fills,3x300 g,510.00,-,https://www.bigbasket.com/pd/1202647/sunfeast-dark-fantasy-choco-fills-3x300-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,"Marie, Health, Digestive",40001672,https://www.bigbasket.com/media/uploads/p/s/40001672_14-britannia-marie-gold-biscuits-light-crisp-tea-time-snack-no-trans-fat.jpg,Britannia,"Marie Gold Biscuit - Crunchy, Light, Zero Trans Fat, Ready To Eat",33 g,5.00,0.15,https://www.bigbasket.com/pd/40001672/britannia-marie-gold-biscuits-light-crisp-tea-time-snack-no-trans-fat-39-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,"Marie, Health, Digestive",40197803,https://www.bigbasket.com/media/uploads/p/s/40197803_4-britannia-nutrichoice-digestive-high-fibre-biscuits-super-saver-family-pack.jpg,Britannia NutriChoice ,"Digestive High Fibre Biscuits - Made From Whole Wheat & Bran, Healthy Snack",1 kg,199.00,159.20,https://www.bigbasket.com/pd/40197803/britannia-nutrichoice-digestive-high-fibre-biscuits-super-saver-family-pack-1-kg/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Namkeen & Savoury Snacks,1215171,https://www.bigbasket.com/media/uploads/p/s/1215171_3-bingo-tedhe-medhe-snacks-with-corn-rice-dal-masala-tadka.jpg,Bingo,"Tedhe Medhe Snacks - With Corn, Rice, Dal, Masala Tadka",2x85 g,40.00,-,https://www.bigbasket.com/pd/1215171/bingo-tedhe-medhe-snacks-with-corn-rice-dal-masala-tadka-2x90-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Namkeen & Savoury Snacks,320391,https://www.bigbasket.com/media/uploads/p/s/320391_1-haldirams-namkeen-bhujia-sev.jpg,Haldirams ,Namkeen - Bhujia Sev,35 g,10.00,0.29,https://www.bigbasket.com/pd/320391/haldirams-namkeen-bhujia-sev-38-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Namkeen & Savoury Snacks,20004456,https://www.bigbasket.com/media/uploads/p/s/20004456_1-haldirams-instant-bhel.jpg,Haldirams ,"Instant Bhel - Spicy Blend Of Chick Peas, Lentils, Peanuts & Puff Rice",44 g,10.00,0.23,https://www.bigbasket.com/pd/20004456/haldirams-instant-bhel-50-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Namkeen & Savoury Snacks,20002976,https://www.bigbasket.com/media/uploads/p/s/20002976_2-haldirams-namkeen-masala-peanut.jpg,Haldirams ,Namkeen - Masala Peanut,40 g,10.00,0.25,https://www.bigbasket.com/pd/20002976/haldirams-namkeen-masala-peanut-40-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chips & Corn Snacks,40202277,https://www.bigbasket.com/media/uploads/p/s/40202277_6-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg,Lays,"Potato Chips - American Style Cream & Onion Flavour, Crunchy Snacks",73 g,30.00,0.41,https://www.bigbasket.com/pd/40202277/lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy-73-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chips & Corn Snacks,1212775,https://www.bigbasket.com/media/uploads/p/s/1212775_4-lays-potato-chips-american-style-cream-onion-flavour.jpg,Lays,Potato Chips - American Style Cream & Onion Flavour,2 x 157 g,156.00,-,https://www.bigbasket.com/pd/1212775/lays-potato-chips-american-style-cream-onion-flavour-2x190-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chips & Corn Snacks,102745,https://www.bigbasket.com/media/uploads/p/s/102745_13-lays-potato-chips-american-style-cream-onion-flavour.jpg,Lays,"Potato Chips - American Style Cream & Onion Flavour, Crunchy Snacks",40 g,20.00,0.50,https://www.bigbasket.com/pd/102745/lays-potato-chips-american-style-cream-onion-flavour-52-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chips & Corn Snacks,1212514,https://www.bigbasket.com/media/uploads/p/s/1212514_8-lays-potato-chips-american-style-cream-onion-flavour.jpg,Lays,Potato Chips - American Style Cream & Onion Flavour,2 x 90 g,100.00,-,https://www.bigbasket.com/pd/1212514/lays-potato-chips-american-style-cream-onion-flavour-2x115-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chips & Corn Snacks,1203943,https://www.bigbasket.com/media/uploads/p/s/1203943_3-kurkure-namkeen-puffcornyummy-cheese.jpg,Kurkure,Namkeen - PuffcornYummy Cheese,3x55 g,60.00,-,https://www.bigbasket.com/pd/1203943/kurkure-namkeen-puffcornyummy-cheese-3x55-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chips & Corn Snacks,1203975,https://www.bigbasket.com/media/uploads/p/s/1203975_1-bingo-yumitos-potato-chips-original-style.jpg,Bingo,Yumitos Potato Chips - Original Style,6x21 g,60.00,-,https://www.bigbasket.com/pd/1203975/bingo-yumitos-potato-chips-original-style-6x22-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Honey,1215053,https://www.bigbasket.com/media/uploads/p/s/1215053_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg.jpg,bb Combo,"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",Combo,510.00,-,https://www.bigbasket.com/pd/1215053/bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg-combo/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Honey,40301474,https://www.bbassets.com/static/images/product_s_no_image.jpg,Dabur,"Honey - 100% Pure, No Sugar Adulteration",1.3 kg,610.00,349.58,https://www.bigbasket.com/pd/40301474/dabur-honey-100-pure-no-sugar-adulteration-13-kg-pet-bottle/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,"Jam, Conserve, Marmalade",40122884,https://www.bigbasket.com/media/uploads/p/s/40122884_4-kissan-mixed-fruit-jam.jpg,Kissan,Mixed Fruit Jam - Delicious & Flavourful,1 kg,300.00,270.00,https://www.bigbasket.com/pd/40122884/kissan-mixed-fruit-jam-104-kg/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Tomato Ketchup & Sauces,40015686,https://www.bigbasket.com/media/uploads/p/s/40015686_9-del-monte-tomato-ketchup-classic-blend-rich-thick-condiment.jpg,Del Monte ,"Tomato Ketchup - Classic Blend, Rich & Thick Condiment",900 g,130.00,0.10,https://www.bigbasket.com/pd/40015686/del-monte-tomato-ketchup-classic-blend-rich-thick-condiment-950-g-spout-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Honey,40188092,https://www.bigbasket.com/media/uploads/p/s/40188092_12-bb-royal-100-pure-honey.jpg,BB Royal,100% Pure Honey,500 g,365.00,0.30,https://www.bigbasket.com/pd/40188092/bb-royal-100-pure-honey-500-g-squeezy-bottle/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Tomato Ketchup & Sauces,266103,https://www.bigbasket.com/media/uploads/p/s/266103_11-maggi-hot-sweet-tomato-chilli-sauce.jpg,MAGGI ,Hot & Sweet Tomato Chilli Sauce,500 g,125.00,0.25,https://www.bigbasket.com/pd/266103/maggi-hot-sweet-tomato-chilli-sauce-500-g-bottle/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Tomato Ketchup & Sauces,119705,https://www.bigbasket.com/media/uploads/p/s/119705_11-maggi-hot-sweet-tomato-chilli-sauce.jpg,MAGGI ,"Hot & Sweet - Tomato Chilli Sauce, Versatile Condiment For Salted, Savoury, Fried Snacks",1 kg,180.00,180.00,https://www.bigbasket.com/pd/119705/maggi-hot-sweet-tomato-chilli-sauce-1-kg-bottle/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Vinegar,40141933,https://www.bigbasket.com/media/uploads/p/s/40141933_1-double-horse-synthetic-vinegar.jpg,Double Horse,Synthetic Vinegar,1 L,70.00,70.00,https://www.bigbasket.com/pd/40141933/double-horse-synthetic-vinegar-1-l-plastic-bottle/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Tomato Ketchup & Sauces,40226027,https://www.bigbasket.com/media/uploads/p/s/40226027_3-kissan-fresh-tomato-ketchup-tasty-yummy-healthy.jpg,Kissan,"Fresh Tomato Ketchup - Tasty, Yummy & Healthy",1.2 kg,160.00,116.67,https://www.bigbasket.com/pd/40226027/kissan-fresh-tomato-ketchup-tasty-yummy-healthy-12-kg-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chilli & Soya Sauce,270509,https://www.bigbasket.com/media/uploads/p/s/270509_4-chings-secret-dark-soy-sauce.jpg,Chings,Secret Dark Soy Sauce,210 g,60.00,0.29,https://www.bigbasket.com/pd/270509/chings-secret-dark-soy-sauce-210-g-bottle/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Breakfast & Snack Mixes,271205,https://www.bigbasket.com/media/uploads/p/s/271205_14-id-fresho-idly-dosa-batter.jpg,iD Fresho,Idly & Dosa Batter,1 Kg,81.00,73.00,https://www.bigbasket.com/pd/271205/id-fresho-idly-dosa-batter-1-kg/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Breakfast & Snack Mixes,1214118,https://www.bigbasket.com/media/uploads/p/s/1214118_1-id-fresho-idly-dosa-batter-1-kg-malabar-parota-350-g.jpg,iD Fresho,"Idly Dosa Batter, 1 Kg + Malabar Parota, 400 g",Combo,171.00,-,https://www.bigbasket.com/pd/1214118/id-fresho-idly-dosa-batter-1-kg-malabar-parota-350-g-combo/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Breakfast & Snack Mixes,1214117,https://www.bigbasket.com/media/uploads/p/s/1214117_1-id-fresho-idly-dosa-batter-1-kg-whole-wheat-parota-350-g.jpg,iD Fresho,"Idly Dosa Batter, 1 Kg + Whole Wheat Parota, 400 g",Combo,176.00,-,https://www.bigbasket.com/pd/1214117/id-fresho-idly-dosa-batter-1-kg-whole-wheat-parota-350-g-combo/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Honey,1215053,https://www.bigbasket.com/media/uploads/p/s/1215053_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg.jpg,bb Combo,"BB Royal Organic  Kashmir Honey, 500 g + iD Fresho Idly Dosa Batter, 1 Kg",Combo,510.00,-,https://www.bigbasket.com/pd/1215053/bb-combo-bb-royal-organic-kashmir-honey-500-g-id-fresho-idly-dosa-batter-1-kg-combo/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Breakfast & Snack Mixes,40232590,https://www.bigbasket.com/media/uploads/p/s/40232590_1-hallimane-easy-tiffins-ghee-kesaribath-mix-healthy-tasty.jpg,Hallimane,Easy Tiffins Ghee Kesaribath Mix - Healthy & Tasty,200 g,150.00,0.75,https://www.bigbasket.com/pd/40232590/hallimane-easy-tiffins-ghee-kesaribath-mix-healthy-tasty-200-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Breakfast & Snack Mixes,40096746,https://www.bigbasket.com/media/uploads/p/s/40096746_2-hallimane-2-in-1-idli-dosa-batter.jpg,Hallimane,2-In-1 Idli Dosa Batter,1 Kg,75.00,75.00,https://www.bigbasket.com/pd/40096746/hallimane-2-in-1-idli-dosa-batter-1-kg/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Breakfast & Snack Mixes,157375,https://www.bigbasket.com/media/uploads/p/s/157375_10-mtr-breakfast-mix-rava-idli.jpg,MTR,Breakfast Mix - Rava Idli,1 kg,250.00,220.00,https://www.bigbasket.com/pd/157375/mtr-breakfast-mix-rava-idli-1-kg-pouch/,-,-
Bangalore,Gourmet & World Food,gourmet-world-food,"Curry Paste, Coconut Milk",1205129,https://www.bigbasket.com/media/uploads/p/s/1205129_5-dabur-hommade-coconut-milk.jpg,Dabur,Hommade - Coconut Milk,3x200 ml,225.00,-,https://www.bigbasket.com/pd/1205129/dabur-hommade-coconut-milk-3x200-ml/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Breakfast & Snack Mixes,40232589,https://www.bigbasket.com/media/uploads/p/s/40232589_1-hallimane-easy-tiffins-ghee-kharabath-mix-healthy-tasty.jpg,Hallimane,Easy Tiffins Ghee Kharabath Mix - Healthy & Tasty,200 g,120.00,0.60,https://www.bigbasket.com/pd/40232589/hallimane-easy-tiffins-ghee-kharabath-mix-healthy-tasty-200-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Heat & Eat Ready Meals,30003294,https://www.bigbasket.com/media/uploads/p/s/30003294_14-id-fresho-malabar-parotaparatha.jpg,iD Fresho,Malabar Parota/Paratha - No Added Preservatives,400 g,90.00,17.00,https://www.bigbasket.com/pd/30003294/id-fresho-malabar-parotaparatha-350-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chocolates,1214951,https://www.bigbasket.com/media/uploads/p/s/1214951_2-cadbury-dairy-milk-silk-fruit-nut-chocolate-bar.jpg,Cadbury Dairy Milk Silk,Silk Fruit & Nut Chocolate Bar,3X137 g,525.00,-,https://www.bigbasket.com/pd/1214951/cadbury-dairy-milk-silk-fruit-nut-chocolate-bar-3x137-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chocolates,1207404,https://www.bigbasket.com/media/uploads/p/s/1207404_2-cadbury-dairy-milk-fruit-nut-chocolate-bar-36-g.jpg,Cadbury Dairy Milk,"Fruit & Nut Chocolate Bar, 36 g",8x36 g,360.00,-,https://www.bigbasket.com/pd/1207404/cadbury-dairy-milk-fruit-nut-chocolate-bar-36-g-8x36-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chocolates,1214696,https://www.bigbasket.com/media/uploads/p/s/1214696_4-cadbury-dairy-milk-chocolate50-g-pack-of-6.jpg,Cadbury Dairy Milk,Chocolate,6x55 g,300.00,-,https://www.bigbasket.com/pd/1214696/cadbury-dairy-milk-chocolate50-g-pack-of-6-6x50-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chocolates,1212499,https://www.bigbasket.com/media/uploads/p/s/1212499_2-cadbury-dairy-milk-chocolate-home-treats-pack.jpg,Cadbury Dairy Milk,"Minis - Home Treats, Mini Chocolate Bars",119 g,447.00,-,https://www.bigbasket.com/pd/1212499/cadbury-dairy-milk-chocolate-home-treats-pack-3x126-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chocolates,1215896,https://www.bigbasket.com/media/uploads/p/s/1215896_5-cadbury-dairy-milk-silk-oreo.jpg,Cadbury Dairy Milk Silk,Oreo,3x130 g,525.00,-,https://www.bigbasket.com/pd/1215896/cadbury-dairy-milk-silk-oreo-3x130-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chocolates,1221203,https://www.bigbasket.com/media/uploads/p/s/1221203_2-bb-combo-chocolate-bar-150-g-silk-fruit-nut-chocolate-bar-137-g.jpg,bb Combo,"Chocolate Bar, 150 g + Silk Fruit & Nut Chocolate Bar, 137 g",Combo,345.00,-,https://www.bigbasket.com/pd/1221203/bb-combo-chocolate-bar-150-g-silk-fruit-nut-chocolate-bar-137-g-combo/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chocolates,1221287,https://www.bigbasket.com/media/uploads/p/s/1221287_1-cadbury-dairy-milk-chocolate-bar-crispello.jpg,Cadbury Dairy Milk,Chocolate Bar - Crispello,3x35 g,90.00,-,https://www.bigbasket.com/pd/1221287/cadbury-dairy-milk-chocolate-bar-crispello-3x35-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chocolates,1207410,https://www.bigbasket.com/media/uploads/p/s/1207410_3-cadbury-nutties-chocolate-pack-30-g.jpg,Cadbury Nutties,"Nutties Chocolate Pack, 30 g",8x30 g,320.00,-,https://www.bigbasket.com/pd/1207410/cadbury-nutties-chocolate-pack-30-g-8x30-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chocolates,1214950,https://www.bigbasket.com/media/uploads/p/s/1214950_1-cadbury-temptations-chocolate-rum-raisin.jpg,Cadbury Temptations,Chocolate - Rum & Raisin,2X72 g,200.00,-,https://www.bigbasket.com/pd/1214950/cadbury-temptations-chocolate-rum-raisin-2x72-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chocolates,1207402,https://www.bigbasket.com/media/uploads/p/s/1207402_4-cadbury-dairy-milk-crackle-chocolate-bar-36-g.jpg,Cadbury Dairy Milk,Crackle Chocolate Bar,Pack of 8 x 36 g,360.00,-,https://www.bigbasket.com/pd/1207402/cadbury-dairy-milk-crackle-chocolate-bar-36-g-8x36-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chutney Powder,40019447,https://www.bigbasket.com/media/uploads/p/s/40019447_4-chings-secret-schezwan-chutney.jpg,Chings,Schezwan Chutney,30g,10.00,0.33,https://www.bigbasket.com/pd/40019447/chings-secret-schezwan-chutney-40-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chutney Powder,100004628,https://www.bigbasket.com/media/uploads/p/s/100004628_2-mtr-masala-chutney-powder.jpg,MTR,Masala - Chutney Powder,200 g,135.00,0.68,https://www.bigbasket.com/pd/100004628/mtr-masala-chutney-powder-200-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Lime & Mango Pickle,265967,https://www.bigbasket.com/media/uploads/p/s/265967_4-mtr-pickle-lime.jpg,MTR,Pickle - Lime,500 g,149.00,0.30,https://www.bigbasket.com/pd/265967/mtr-pickle-lime-500-g-jar/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Other Veg Pickle,281671,https://www.bigbasket.com/media/uploads/p/s/281671_3-mothers-recipe-pickle-mixed.jpg,Mother's Recipe ,Pickle - Mixed,500 g,149.00,0.22,https://www.bigbasket.com/pd/281671/mothers-recipe-pickle-mixed-500-g-pouch/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chutney Powder,40297295,https://www.bigbasket.com/media/uploads/p/s/40297295_1-chutnefy-5-second-mushroom-black-garlic-chutney-chettinad-style-flavour-peel-pour.jpg,Chutnefy,"5 Second Mushroom & Black Garlic Chutney - Chettinad Style Flavour, Peel & Pour",30 g,95.00,3.17,https://www.bigbasket.com/pd/40297295/chutnefy-5-second-mushroom-black-garlic-chutney-chettinad-style-flavour-peel-pour-30-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chutney Powder,40297294,https://www.bigbasket.com/media/uploads/p/s/40297294_1-chutnefy-chutney-sambar-in-a-jiffy-100-authentic-recipe-vegan-friendly-medium-spicy-for-tiffin.jpg,Chutnefy,"Chutney Sambar In A Jiffy! - 100% Authentic Recipe, Vegan Friendly, Medium Spicy, For Tiffin",25 g,55.00,2.20,https://www.bigbasket.com/pd/40297294/chutnefy-chutney-sambar-in-a-jiffy-100-authentic-recipe-vegan-friendly-medium-spicy-for-tiffin-25-g/,-,-
Bangalore,Snacks & Branded Foods,snacks-branded-foods,Chutney Powder,40297296,https://www.bigbasket.com/media/uploads/p/s/40297296_1-chutnefy-5-second-beetroot-chutney-100-plant-based-no-preservatives-additives-or-colours.jpg,Chutnefy,"5 Second Beetroot Chutney - 100% Plant Based, No Preservatives, Additives or Colours",30 g,60.00,2.00,https://www.bigbasket.com/pd/40297296/chutnefy-5-second-beetroot-chutney-100-plant-based-no-preservatives-additives-or-colours-30-g/,-,-
